impressions_7d,clicks_7d,conversions_7d,spend_7d,impressions_30d,clicks_30d,conversions_30d,spend_30d,budget_30d,util_30d,edits_7d,creates_7d,churn
1702,37,3,198.51130557616625,6157,137,12,717.9468079770833,874.0629809513505,0.8213902471829355,4,1,0
739,32,2,173.2061659403216,3156,140,10,739.6514942055006,907.0561540493077,0.8154417903495015,1,1,0
492,40,4,162.27989957035933,1790,146,16,589.996472913666,697.9156879429679,0.8453692660966222,1,0,1
623,34,2,195.03726273172686,2085,115,9,652.5265605887987,825.1874810963036,0.7907615851392752,4,1,0
952,32,2,185.04994537747845,4679,159,14,908.885736938496,1073.597943778794,0.8465792452428211,2,0,0
595,15,2,59.096647973149146,5015,133,17,498.065174061714,686.9416608922485,0.7250472673542491,1,0,0
640,21,2,76.31722376922359,4804,162,17,572.5018113652827,658.1336276943827,0.8698868850857978,2,2,0
781,23,2,116.12711365131555,4746,141,14,704.9814322420017,1042.8778006261803,0.6759962018739935,3,0,0
940,15,2,106.57920451302046,7793,130,17,882.9316955697367,1002.9474607670535,0.8803369369861819,5,1,0
1298,41,4,274.9484978191171,4937,156,16,1045.1598677829882,1544.1037647193664,0.6768715235746744,2,1,0
309,22,3,123.2456865443967,1942,139,19,773.3132061022792,1108.4047291346483,0.6976812582764952,2,1,0
1050,47,3,202.92565371388494,3559,161,12,687.4705358756077,943.4063999972092,0.7287109096118506,3,1,0
1277,36,4,213.7998896116437,5311,151,20,888.9132415827763,1302.188374521073,0.6826303006350417,1,1,0
624,19,1,90.03678296677622,4636,147,14,668.493633073071,772.5707472085704,0.8652846816792537,2,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,1
879,26,2,74.55924198808513,4547,135,15,385.56447773103076,463.01035849040704,0.8327340213038001,1,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,0,1
234,27,3,120.3944675075796,1132,133,15,581.2276425647291,711.6208499037282,0.8167658980809241,2,2,0
148,14,1,72.00850445141597,1395,133,16,677.8252404772911,901.6796253442677,0.7517362280627031,3,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,2,0
500,26,1,135.75603586438217,2536,133,10,687.5869474536304,861.4849008864794,0.7981416119378231,1,1,0
473,39,3,102.14307768892078,1834,154,15,395.6073407483693,474.1577809214211,0.8343369162467263,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,5,1,1
1066,20,2,113.75698071517913,7300,141,15,778.586664013047,1163.2622115949036,0.6693131232601092,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,0,1
532,30,2,170.00862284006664,2211,127,12,706.465422230424,897.4057253298917,0.787230794600428,2,1,0
625,41,4,166.41666139282611,2117,140,14,563.0696032271027,702.3162622921338,0.801732258611562,1,1,0
835,27,3,141.17306090815106,4411,147,17,745.6392007953891,1054.3196841671447,0.7072230671519745,2,1,0
948,22,1,131.17318073178353,6246,149,12,863.42133173059,974.6244136496808,0.8859016043906923,2,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,1,1
284,20,1,91.0606036005275,1807,127,12,578.2025063209545,732.6802245989071,0.7891607919914603,2,1,0
787,20,1,102.19708592207992,4755,124,8,617.1921278630896,756.3577880430774,0.816005516992096,1,3,0
1839,27,2,130.47787624232512,9953,147,13,706.1448381913724,1051.8935909874865,0.6713082428123405,0,2,0
1439,32,3,210.38839675873064,6229,141,14,910.4513574980641,1342.326365845277,0.6782637819415425,1,1,0
739,25,2,100.6943767846381,4783,168,19,651.1846110129554,883.5111253539618,0.7370417783387513,2,1,0
103,16,2,71.89665733218004,943,149,20,652.4472727266609,722.5230344979167,0.9030124183930667,3,0,1
1114,30,2,93.18837426563671,6383,173,15,533.5546584486384,746.6648537202051,0.7145838668985688,2,0,0
852,39,3,257.7056919092083,3144,146,13,950.5018510858793,1173.1322081486621,0.8102256885316282,1,1,0
376,33,3,157.56299748682952,1886,166,20,789.1158363269393,990.5876515995442,0.7966138433612818,1,0,0
954,39,4,179.07075448349474,3259,134,14,611.2532090030812,711.1921841999533,0.8594768370390667,4,1,1
312,28,3,140.0252643341789,1555,141,15,697.5999417941894,913.426667507949,0.7637175118801954,1,3,1
150,20,2,113.7018664904621,967,130,13,732.7106576959421,1024.1993724470094,0.7153984638218976,2,1,0
104,20,2,110.4805765012333,757,149,19,796.7571471239027,963.443285670269,0.8269891533569591,5,1,1
1227,29,2,228.3896260418408,5138,125,12,955.985526694636,1410.5511087726727,0.6777390204077353,2,2,0
1559,31,2,169.57071265714825,7524,150,12,818.0903832605662,963.6253612515887,0.8489714116677078,1,1,0
75,34,3,157.19983554887185,341,157,14,711.9564676204543,802.0234751608502,0.8877002851788939,1,1,1
2252,40,2,178.27392214499653,8975,160,8,710.1829219961685,964.248701557546,0.7365142632279552,1,1,0
1963,34,3,159.27452385838527,8008,141,16,649.6209877092299,935.2781958736995,0.6945751441392044,4,1,0
179,17,1,61.5850592343764,1654,162,16,566.7024182099663,839.4307385289414,0.6751032481882694,3,2,0
784,42,5,216.63792226495755,3011,165,20,831.5775942361117,1169.9212429769282,0.710797926978501,3,0,0
46,31,3,180.37272051320343,225,151,15,873.3036840375465,1030.3770886678578,0.8475573589923407,3,2,0
417,31,3,139.25299912108414,2341,178,17,780.821279089064,1164.2558697316417,0.670661234689795,1,2,0
1069,34,3,143.54751307261787,5156,165,15,691.7822907131216,1015.3813023776571,0.6813029638158756,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,0
154,16,1,59.88236084594304,1189,129,15,460.9836727958697,610.1194971945381,0.7555629264686226,3,1,0
515,28,3,85.00490260069124,2811,158,17,463.2846965165864,612.5592550010886,0.7563100103936281,3,0,0
293,22,2,87.43663271553632,1755,136,15,523.205335663956,668.1414920840333,0.7830756536792832,4,0,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,2,0
280,14,1,76.44152778876291,2375,120,9,646.3471276925499,726.3975051610208,0.889798110676707,1,2,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,1,1
599,20,2,98.0766966077332,4530,155,16,740.9485080213047,875.8921239895286,0.8459358038823545,3,1,0
235,27,2,168.7088831159028,1346,157,15,966.0106657850394,1266.3757596320959,0.7628151900709803,2,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,2,0
406,20,2,120.69018751950384,2879,148,16,854.7132329383548,1024.5378216676838,0.8342427335157835,1,3,1
1142,28,1,184.93438007414542,6234,155,10,1009.2550338764964,1268.9815782287435,0.7953267810910417,1,1,1
281,22,1,103.27035888145419,1737,140,12,636.2072502780875,941.7831921819463,0.6755347255710807,3,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,4,0
251,14,1,70.151726527835,2290,134,18,637.5963997211168,847.4235358858521,0.7523940187176971,1,0,1
620,18,1,111.41256850606563,4451,135,13,799.7532473935066,950.7468248573763,0.8411842422018916,4,3,0
503,19,2,66.75851660115228,3545,137,15,469.70598130205053,596.5849825776579,0.787324513722416,1,1,0
2384,39,4,131.2128863219136,7985,131,16,439.43789588857965,619.4434364102522,0.709407623132104,0,0,0
1066,31,3,143.11254646578112,4978,145,15,668.2661813384067,954.4302752451337,0.7001728661287182,3,1,1
277,20,1,82.48169171885391,2175,157,13,645.438804977616,773.1350183630367,0.8348332304805017,1,3,1
475,20,2,92.08902355753726,3080,133,14,596.2776884458252,813.8151500421745,0.7326942591507718,3,1,1
557,18,0,89.39016152105548,4171,140,5,669.2662784574005,761.6268258954387,0.8787325442096257,0,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,0,1
1696,43,5,201.34998560516783,6540,169,20,776.105362222357,1024.0484080797714,0.757879565163974,2,0,0
891,28,2,120.59363125032085,4479,145,14,605.5401099596525,720.4435216090984,0.8405101743536938,2,3,0
337,33,2,155.64908960080237,1491,148,11,687.9760202396831,778.4904563448482,0.8837308339910208,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,1,1
917,27,3,110.53541529929555,4353,129,15,524.5132902339099,681.4433351757075,0.7697093260126554,3,1,0
621,23,2,79.54208084708824,4102,155,14,524.9823938955698,744.6941978519172,0.7049637225721513,1,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,2,0
470,19,1,117.18113790578096,3620,151,15,900.9080896244354,1101.761352235337,0.8176980321524301,2,0,0
156,32,3,116.68997424171572,699,147,16,522.2327744673357,629.4535578727633,0.8296605332285674,1,2,1
880,40,2,179.6388648019703,3255,149,9,664.2295502978661,890.3010490723384,0.7460729727208222,4,4,0
12,12,2,86.2284719012317,102,102,17,694.9165365071924,820.0253453668648,0.8474329975694825,2,1,0
3398,34,3,141.85596209626485,12158,125,11,507.5488103627688,723.8492710968139,0.7011802465362775,2,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,3,0
1074,26,3,102.1544777032002,6331,159,21,601.6808067307664,716.4800816497483,0.8397732500048738,4,0,0
800,32,3,118.409073659846,3602,146,17,533.1295831339768,719.7618130836341,0.7407027900659531,3,1,0
303,30,3,202.5404825214234,1432,146,15,955.907403530801,1412.8458061909223,0.6765829642145863,2,0,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,3,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,2,1
288,48,6,159.63210986216868,980,164,21,541.8041374409396,778.8637676271097,0.6956340247943524,4,1,1
902,20,1,107.32547110317884,6625,147,12,787.7349840519205,901.0418225613629,0.8742490795961627,4,2,0
893,40,4,249.12189148124406,3202,145,15,892.8261821691048,996.171944662386,0.8962571039597925,2,1,0
351,26,2,163.7704006327168,1665,126,13,774.8341096643948,960.153913426898,0.806989482445501,0,2,1
1083,39,4,221.39035022092938,3772,136,16,770.8933192264378,991.8958306409706,0.7771918133059201,3,1,0
930,19,2,74.840492951147,6882,143,16,553.4835624038571,734.9041728084911,0.7531370522617642,4,2,0
1018,33,3,179.85433093393692,3940,131,12,696.0191676522819,906.8583586651813,0.767505929676563,4,2,0
291,17,1,96.44733299963414,2602,152,15,861.4729139924443,1262.294711874089,0.6824657553333506,1,3,0
1788,47,5,151.63986711507056,6466,171,21,548.1501469497979,771.504374518897,0.7104951897280158,2,1,0
1333,38,2,150.28979175340925,5678,165,10,639.9888674055055,955.8397987023989,0.669556622641496,4,0,0
873,29,3,173.19786122744682,5020,169,21,995.0985873746416,1284.2574935515079,0.7748435125909048,7,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,2,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,0,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,1,1
229,26,3,152.77705393614644,1216,140,16,809.3412536450012,900.4035142100263,0.8988650542474625,2,1,1
159,38,3,166.78061794481073,600,144,14,628.6289294255124,882.9013270612027,0.7120036069239433,1,0,0
536,26,2,151.54873429399146,3197,160,15,903.2293594369444,1332.4228905126088,0.6778849011588616,3,1,1
985,18,1,106.1279422500473,8353,154,12,899.9496312707862,1130.0714588184376,0.7963652424349709,1,3,0
1831,41,5,194.1931126520392,6489,148,18,688.0024295525546,823.1174337381844,0.835849662942983,2,1,0
17,17,2,85.48744913280055,96,96,14,481.70424443263545,573.4755201525264,0.8399735080313756,0,0,1
4,4,2,18.458699522081158,25,25,15,108.78695926238366,141.0636421177274,0.7711906316128815,1,1,1
177,22,2,151.80734686749187,1260,162,16,1077.5655096871124,1258.9798509694983,0.8559036976305182,3,1,0
2017,44,4,218.20934827015986,7218,160,16,780.7564897078773,1068.988935364808,0.7303691028770404,0,2,0
1153,20,2,85.43830348217078,8037,146,14,595.3844485241315,742.6483994668566,0.8017043448172174,3,4,0
284,32,4,141.22142891930264,1252,145,18,621.2052424881613,763.6136909684147,0.8135072089924801,1,1,0
719,42,4,219.44482952654016,2604,155,15,794.6494431770276,1020.7395180218456,0.7785036526429662,2,2,0
137,15,1,91.09504112391532,1281,148,15,851.4930134231753,1121.4471017647645,0.7592805867376391,3,2,1
1386,42,3,155.80553263832437,5219,160,12,586.2677047759165,678.1791268905914,0.8644732365384306,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,1
1220,31,2,169.66578412039732,5271,138,12,732.597190579675,1064.5957355660878,0.6881458999928495,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,1
1348,28,1,141.8456283720192,5641,121,8,593.2400651973642,695.3711158620346,0.8531272750119034,1,1,0
304,21,2,106.00804238979029,2020,140,15,702.6962554291575,986.7286063644535,0.7121474444915534,2,2,1
374,15,1,76.98068009236108,3585,152,15,737.4609630350348,865.3500018846687,0.8522111994324828,1,1,0
1003,39,5,236.9797244779138,3464,136,19,818.4202517888906,913.7689004605165,0.8956534320400129,1,1,0
491,17,1,87.64332160965412,4762,170,16,848.6521401329271,1143.7271878424801,0.7420057415386088,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,1,1
1279,43,3,183.12635074653218,4839,165,14,692.3531432004955,842.4189129793299,0.8218632470535281,2,1,0
969,21,1,132.53110370896917,6870,151,12,938.6957631149801,1371.7896949224703,0.6842854750910142,0,0,0
617,46,4,194.59400133222326,2260,171,18,712.4292218370313,834.4604467002441,0.8537603245956497,5,3,1
72,35,3,164.1919329590637,364,176,18,822.8036178100066,1174.6279184568614,0.7004802158039498,3,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,2,0
389,36,3,171.74360450845157,1674,159,15,738.7217293598709,835.8187677998612,0.8838300332791277,5,1,1
207,24,2,141.55656425997068,1234,147,16,841.2068781081118,1172.1740934507206,0.7176467069253455,2,0,1
1001,25,1,118.25061244261165,5911,149,10,697.81799305424,1016.6027323281012,0.6864215202886395,2,3,0
826,40,3,257.11863359294097,3351,163,14,1042.209698478195,1214.3908236637772,0.8582160521716415,2,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,1
904,21,2,112.29930853861889,6454,155,18,801.2535078411196,1024.0198154575785,0.7824589873615709,1,0,0
667,30,3,129.2563840207594,2551,117,12,494.2330392504258,692.6924173011339,0.7134956683603598,2,0,1
624,40,3,217.95253002416092,2392,154,15,834.829808509846,1156.717122270177,0.7217233949743963,2,0,0
694,27,3,139.21648436988016,3482,140,16,697.7670382232521,774.9690476560683,0.9003805253044398,2,3,0
1126,34,2,169.1188139002266,5485,170,11,823.6394524012586,964.8850761200139,0.8536140446002847,1,1,0
333,39,2,244.26237846724015,1393,165,10,1021.0983694730814,1315.5952663146081,0.7761493185769023,1,3,0
357,23,2,99.9999114915815,1771,114,11,495.40502669971823,729.9494276348122,0.6786840402148591,3,0,0
63,26,2,150.61789434913635,348,147,14,821.2177281698459,1015.7072157961841,0.8085181589717433,4,3,0
27,27,4,117.64420500155668,93,93,16,393.4867281212443,531.8177466224893,0.7398901797095553,1,1,0
256,20,2,104.633339524031,1982,158,18,807.804261625339,892.4902082370537,0.9051127442854574,2,2,0
776,34,3,133.03044108034126,3553,160,17,608.7079474842487,842.7271857589267,0.7223072398406971,0,1,1
1618,41,3,181.53694481775307,5841,151,14,654.9599109076822,878.4511162559814,0.7455849264546057,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,1,0
114,35,3,242.79110150493247,414,129,14,879.089742584677,1285.1108630153826,0.6840575143236918,1,2,0
496,28,2,143.33690712045623,2967,168,13,856.9350502372421,992.8455835053716,0.863110099368847,3,4,0
612,24,2,163.36795893426276,3965,159,15,1058.0922622228063,1274.6168594107373,0.8301257388922099,1,0,0
762,38,3,200.33583549929304,2820,142,14,741.2859074201103,1110.6788350591087,0.6674169742152872,0,1,0
261,26,1,122.0844663856235,1461,148,9,682.7115318177091,793.6624292845372,0.8602039187279572,0,0,1
1444,37,2,242.06264608052336,5970,153,11,1000.521547957906,1388.9758419815735,0.7203304173602605,2,0,0
142,16,2,89.45423906196784,1102,127,16,690.5012380033241,959.8186873453226,0.7194079956008361,2,1,0
922,32,3,141.17853770829106,3674,129,13,562.08891438913,771.8600911704895,0.7282264244764212,3,2,0
852,33,3,182.4853984089379,4065,159,15,869.8208620446472,1035.9369760337313,0.8396465056927603,3,1,0
649,22,2,107.09772748230012,4227,148,15,696.6959770136738,826.3197892589249,0.8431311776261553,1,1,0
594,28,3,85.64033841941742,2990,143,17,430.5681099475047,588.3880066399113,0.7317758096503978,1,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,0,1
4,4,1,28.079225153137504,45,45,16,274.2720325038868,374.2795636048836,0.7327999152885303,2,1,1
1524,40,4,275.3388568455679,6700,177,19,1210.3157393086328,1569.7942059554496,0.7710028070666617,0,1,0
124,32,1,177.33636286346416,599,157,8,851.2765596746563,1068.0564525715122,0.7970333006509865,2,1,0
680,20,1,99.24608510639989,4727,145,10,688.9351035080327,840.565855736898,0.8196087181105693,3,1,0
606,37,4,217.87171331682586,2420,149,16,869.4134246794093,1285.8902098464155,0.6761179282819569,4,1,0
421,26,3,153.22333923907527,2621,163,19,953.5207195469817,1242.6649235529442,0.7673192519353803,4,1,1
543,23,1,154.71063911398178,3501,150,12,995.7421774704633,1318.8622957216041,0.7550008675664289,2,3,0
854,31,2,156.89560366243364,4401,163,15,807.7256974401699,1195.1946804053705,0.6758109876846307,2,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,5,2,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,2,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,2,1
153,27,3,95.92557464384264,856,155,21,535.0194414242205,769.7098507180342,0.6950923662015245,1,1,1
557,15,1,91.6994799239874,4915,140,14,808.652232200759,998.0119704862989,0.810263059076064,0,3,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,2,0
1020,27,2,152.44285599501507,5382,144,12,804.2501091540055,1159.9344594313966,0.6933582346956494,1,3,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,0,1
397,27,2,180.4783104458354,2415,168,14,1097.5403455852222,1386.7786185982318,0.7914315456454223,4,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,1,0
269,27,3,120.01228451271447,1302,132,15,579.8658107384076,660.828981299559,0.8774824154928367,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,2,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,0,1
620,31,3,194.08713930496998,2819,145,18,882.091860819586,1173.3946464874505,0.7517435531686825,1,3,1
145,14,1,93.28962089704842,1394,141,17,891.5392364767216,1022.4729369278242,0.8719440918949768,4,0,0
1223,47,3,196.5864731776241,4154,162,13,667.5993644300269,806.325684381395,0.8279524978076351,3,1,0
1471,19,1,95.31140481138236,9218,124,8,596.9919817104861,753.1553486548598,0.7926545071700248,4,1,0
554,23,2,115.77236641074892,3699,154,16,772.5596311298118,1000.3263144477605,0.7723076159965966,4,0,0
82,26,2,157.74928619253697,420,136,12,800.2217098238748,880.2664860391226,0.9090675636472086,2,1,0
735,30,2,201.12903890148908,3528,146,13,964.964132839042,1404.4699209781006,0.6870664287114258,2,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,0,1
161,23,2,110.40865004276776,903,132,13,618.0001452864778,871.0560287497095,0.7094838045877929,4,1,1
1334,27,2,129.93289648700215,7100,146,12,691.1615624481893,890.3771412207678,0.7762570830384972,1,1,0
966,29,3,105.79461285309411,4671,142,17,511.1048806061102,669.3194236983788,0.763618778283706,4,0,0
524,25,3,117.10372130912974,2932,145,19,654.6590472009111,774.6631040273988,0.8450887150780795,2,1,0
633,31,3,171.98361900240792,2238,112,12,607.9101217672685,816.3922810704921,0.744629923460506,2,1,0
2315,38,4,181.18332146125525,8568,142,15,670.4275957967828,881.5413942763778,0.760517430207699,2,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,3,1
687,15,1,122.0958470460753,6871,155,12,1220.4828181915366,1458.7801599433499,0.8366461593767033,2,2,0
1354,39,5,209.52299455918683,4835,142,18,747.7972568589936,842.5901226446638,0.8874982470858537,5,2,0
218,20,2,105.95506424235947,1751,166,17,848.541225597708,955.8940855565902,0.8876937711186134,0,4,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,0,1
385,20,2,109.82019291176147,2953,160,17,841.712985915404,1000.115725634965,0.8416155894169224,2,2,0
459,19,1,94.67835156599645,3382,144,11,696.3532150980249,955.3032489579911,0.7289342058216391,2,0,0
1142,36,3,113.50844274681008,4383,140,12,435.60672221984316,534.2666139394944,0.8153358470368046,6,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,6,1,1
14,14,3,84.37963745004268,50,50,12,289.74630088369724,334.00957087701676,0.8674790369716161,2,0,1
1144,19,1,136.12325947278282,7824,134,11,930.4983651000591,1237.7390077770003,0.7517726752195114,1,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,2,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,0
132,38,3,188.34648847942466,538,156,13,766.4987989338259,1022.4162334764286,0.7496934945247984,2,1,0
414,20,1,127.5746184638215,3010,152,13,925.8288121981586,1120.6499459582878,0.8261534438450053,1,1,0
202,34,3,228.3596678504614,797,135,13,899.4749340392283,1172.4154141474366,0.7671981476747415,2,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,2,1
1085,36,3,143.50303286021236,5266,177,17,696.253735656887,1017.3426830576625,0.6843846692485855,3,1,0
